symbol	sFH14_1	sFH14_2	sFH14_3	sFH14_4	sFH14_5	sFH14_6	sFH14_7	sFH14_8
ENSG00000038274	1630	766	9	76	33	28	16	3
ENSG00000038295	27	6	0	0	15	0	0	0
ENSG00000038358	307	45	19	55	9	0	19	0
ENSG00000038382	1240	111	1	9	6	16	2	3
ENSG00000038427	326	15	14	2	3	5	19	0
ENSG00000038532	394	36	8	26	0	18	2	0
ENSG00000038945	0	0	0	0	0	0	0	0
ENSG00000039068	7	0	3	0	0	0	0	0
ENSG00000039123	5274	932	41	55	39	34	8	6
ENSG00000039139	2	1	0	0	0	0	0	0
ENSG00000039319	290	34	0	34	4	10	18	5
ENSG00000039523	265	20	22	16	1	29	2	0
ENSG00000039537	0	0	0	0	0	0	0	0
ENSG00000039560	1511	1062	7	39	13	3	35	25
ENSG00000039600	2	6	0	0	5	0	0	0
ENSG00000039650	92	26	3	2	13	4	0	22
ENSG00000039987	0	0	0	0	0	0	0	0
ENSG00000040199	2215	1812	0	23	17	2	0	8
ENSG00000040275	1161	544	62	227	49	100	50	41
ENSG00000040341	817	129	29	4	38	8	0	9
ENSG00000040487	75	0	0	15	0	1	0	0
ENSG00000040531	44	2	0	0	0	13	0	0
ENSG00000040608	11	0	0	0	0	0	0	0
ENSG00000040633	272	27	22	87	20	20	11	0
ENSG00000040731	5	0	0	0	0	0	0	0
ENSG00000040933	627	476	3	11	0	0	0	0
ENSG00000041353	12	8	12	1	19	15	0	0
ENSG00000041357	2229	857	64	261	35	38	56	44
ENSG00000041515	0	0	0	0	0	0	0	0
ENSG00000041802	499	327	0	25	19	1	10	0
ENSG00000041880	20	8	0	1	0	0	0	0
ENSG00000041982	2	0	0	0	0	0	0	0
ENSG00000041988	284	390	0	15	0	21	0	5
ENSG00000042062	0	0	0	0	0	0	0	0
ENSG00000042088	235	1	0	34	5	15	31	0
ENSG00000042286	204	60	0	5	0	0	0	0
ENSG00000042304	0	0	0	0	0	0	0	0
ENSG00000042317	582	2	0	0	2	0	0	0
ENSG00000042429	40	28	10	48	22	0	10	0
ENSG00000042445	59	22	23	19	7	0	0	0
ENSG00000042493	20	0	0	10	0	0	0	0
ENSG00000042753	484	70	30	30	0	0	4	0
ENSG00000042781	0	0	0	0	0	0	0	0
ENSG00000042813	0	0	0	0	0	0	0	0
ENSG00000042832	4	0	0	0	0	0	0	0
ENSG00000042980	0	0	0	0	0	0	0	0
ENSG00000043039	35	2	0	0	0	0	0	0
ENSG00000043093	1041	188	6	30	23	39	28	0
ENSG00000043143	54	0	0	0	18	0	0	0
ENSG00000043355	715	13	10	47	6	26	16	8
ENSG00000043462	0	0	6	4	7	22	0	21
ENSG00000043514	271	112	0	14	0	0	11	0
ENSG00000043591	4	0	0	0	0	0	0	0
ENSG00000044012	0	0	0	0	0	0	0	0
ENSG00000044090	135	0	0	0	0	0	10	0
ENSG00000044115	819	293	32	47	12	24	8	7
ENSG00000044446	136	1	0	8	0	10	0	0
ENSG00000044459	328	238	2	18	0	4	1	20
ENSG00000044524	14	74	0	0	0	0	0	7
ENSG00000044574	1853	595	91	154	301	255	141	40
ENSG00000046604	546	80	41	50	24	35	9	21
ENSG00000046647	44	28	0	9	0	0	0	0
ENSG00000046651	480	108	40	75	13	51	11	0
ENSG00000046653	83	3	0	18	0	6	14	0
ENSG00000046774	0	0	0	0	0	0	0	0
ENSG00000046889	113	23	0	14	3	0	0	0
ENSG00000047056	6017	771	0	1	5	0	0	0
ENSG00000047188	563	108	0	17	15	4	3	8
ENSG00000047230	655	44	12	35	10	3	0	0
ENSG00000047249	781	155	3	15	11	2	35	0
ENSG00000047315	1904	601	39	147	11	30	11	2
ENSG00000047346	501	162	24	18	4	0	0	0
ENSG00000047365	146	56	0	5	0	0	5	0
ENSG00000047410	3463	507	115	637	173	231	165	76
ENSG00000047457	0	0	0	0	0	0	0	0
ENSG00000047578	300	1	1	26	6	0	0	0
ENSG00000047579	2091	2193	9	30	29	10	2	20
ENSG00000047597	120	2	0	0	0	0	0	0
ENSG00000047617	7	0	0	0	0	0	0	0
ENSG00000047621	841	134	0	9	0	9	1	0
ENSG00000047634	1446	61	38	55	20	68	26	2
ENSG00000047644	34	4	0	0	0	0	0	0
ENSG00000047648	3	0	0	0	0	0	0	0
ENSG00000047662	22	7	0	0	0	0	0	0
ENSG00000047849	1736	710	7	98	10	11	21	0
ENSG00000047932	1598	297	23	58	43	19	44	9
ENSG00000047936	0	0	0	0	0	0	0	0
ENSG00000048028	1563	358	0	96	26	27	31	6
ENSG00000048052	41	1	0	0	0	0	0	0
ENSG00000048140	1261	469	36	56	18	28	1	4
ENSG00000048162	1160	1626	58	208	51	52	35	79
ENSG00000048342	153	1	5	20	0	13	0	0
ENSG00000048392	302	25	14	60	11	37	30	16
ENSG00000048405	767	24	0	17	9	12	16	42
ENSG00000048462	0	0	0	0	0	0	0	0
ENSG00000048471	394	80	0	26	0	1	0	0
ENSG00000048540	0	0	0	0	0	0	0	0
ENSG00000048544	1725	395	8	32	6	8	5	1
ENSG00000048545	0	0	0	0	0	0	0	0
ENSG00000048649	2866	261	70	117	40	79	100	11
ENSG00000048707	1463	98	12	54	9	14	13	0
ENSG00000048740	287	22	8	9	19	2	2	0
ENSG00000048828	1706	431	6	85	28	57	13	0
ENSG00000048991	966	100	10	92	6	7	9	0
ENSG00000049089	20	7	0	0	0	0	0	0
ENSG00000049130	418	28	0	1	13	17	13	0
ENSG00000049167	2339	55	0	3	0	1	4	5
ENSG00000049192	52	2	0	3	0	0	0	0
ENSG00000049239	149	12	0	0	0	6	4	0
ENSG00000049245	1016	173	2	2	0	3	15	13
ENSG00000049246	313	22	0	5	0	0	0	0
ENSG00000049247	1	0	0	0	0	0	0	0
ENSG00000049249	0	0	0	0	0	0	0	0
ENSG00000049283	4	0	0	0	0	0	0	0
ENSG00000049323	314	163	0	0	0	6	0	0
ENSG00000049449	2851	658	5	7	13	20	40	13
ENSG00000049540	0	0	0	0	2	0	0	4
ENSG00000049541	371	47	19	99	28	2	8	6
ENSG00000049618	980	90	27	47	21	50	3	11
ENSG00000049656	6630	1759	51	24	6	42	21	0
ENSG00000049759	712	106	8	12	9	8	6	14
ENSG00000049768	6	0	0	0	0	0	0	0
ENSG00000049769	119	54	0	11	0	2	0	0
ENSG00000049860	292	79	14	1	0	16	0	0
ENSG00000049883	439	26	0	0	0	0	0	0
ENSG00000050030	28	11	0	0	0	0	0	0
ENSG00000050130	709	22	15	0	0	22	0	0
ENSG00000050165	59	46	0	31	0	0	3	0
ENSG00000050327	0	0	0	0	0	0	0	0
ENSG00000050344	26	10	0	2	0	0	0	0
ENSG00000050393	1795	110	25	72	59	40	41	27
ENSG00000050405	325	51	0	36	10	11	11	5
ENSG00000050426	304	35	0	9	2	11	9	0
ENSG00000050438	104	8	0	0	0	0	4	0
ENSG00000050555	7	0	0	0	0	0	0	0
ENSG00000050628	0	0	0	0	0	0	0	0
ENSG00000050730	15	0	0	0	0	0	0	0
ENSG00000050748	4938	508	14	71	6	38	19	2
ENSG00000050767	0	1	0	0	0	0	0	0
ENSG00000050820	215	17	0	30	10	1	19	0
ENSG00000051009	76	27	0	0	1	0	0	0
ENSG00000051108	244	103	25	50	39	49	32	24
ENSG00000051128	548	533	11	17	0	0	0	0
ENSG00000051180	920	345	1	66	1	0	1	0
ENSG00000051341	2408	691	25	14	20	11	18	19
ENSG00000051382	1188	151	0	28	26	5	34	11
ENSG00000051523	396	17	30	19	36	17	18	5
ENSG00000051596	3833	2656	29	179	29	43	6	14
ENSG00000051620	5992	957	6	204	36	33	47	8
ENSG00000051825	2850	36	7	167	13	34	2	5
ENSG00000052126	614	47	2	32	1	2	8	0
ENSG00000052344	0	0	0	0	0	0	0	0
ENSG00000052723	2552	1594	19	37	38	54	63	75
ENSG00000052749	508	89	17	37	36	16	0	0
ENSG00000052795	390	144	0	0	12	0	1	0
ENSG00000052802	124	2	5	3	10	0	0	1
ENSG00000052841	593	108	18	23	31	34	3	1
ENSG00000052850	297	87	0	4	0	0	0	6
ENSG00000053108	0	5	0	0	0	0	0	0
ENSG00000053254	7095	230	21	71	7	34	7	8
ENSG00000053328	10	0	0	0	0	0	0	0
ENSG00000053371	167	13	0	32	0	7	0	0
ENSG00000053372	679	64	66	83	5	25	38	0
ENSG00000053438	9	0	0	10	0	0	0	0
ENSG00000053501	434	323	8	27	13	4	16	22
ENSG00000053524	26	0	0	4	0	4	0	0
ENSG00000053702	16	0	0	0	0	0	0	0
ENSG00000053747	170	0	3	8	4	0	0	0
ENSG00000053770	447	31	8	25	15	43	7	6
ENSG00000053900	380	134	0	2	14	9	0	8
ENSG00000053918	14	0	0	2	0	0	0	0
ENSG00000054116	399	123	9	32	3	1	5	0
ENSG00000054118	2629	410	137	301	108	92	74	73
ENSG00000054148	523	25	0	65	62	9	34	18
ENSG00000054179	0	0	0	0	0	0	0	0
ENSG00000054219	0	0	0	0	0	0	0	0
ENSG00000054267	1178	482	94	193	45	80	56	35
ENSG00000054277	4	0	0	0	0	0	0	0
ENSG00000054282	1103	261	20	113	17	17	11	30
ENSG00000054356	0	0	0	0	0	0	0	0
ENSG00000054392	108	40	0	0	0	0	0	0
ENSG00000054523	2773	233	36	69	43	12	30	8
ENSG00000054598	1330	57	41	216	84	83	83	49
ENSG00000054611	532	89	7	3	0	6	0	0
ENSG00000054654	831	111	41	30	50	3	6	20
ENSG00000054690	102	13	5	0	0	1	0	6
ENSG00000054793	3454	292	0	9	44	3	0	0
ENSG00000054796	0	0	0	0	0	0	0	0
ENSG00000054803	0	0	0	0	0	0	0	0
ENSG00000054938	0	0	0	0	0	0	0	0
ENSG00000054965	2865	143	9	41	2	9	14	0
ENSG00000054967	120	13	0	5	0	0	0	0
ENSG00000054983	32	0	0	0	0	0	0	0
ENSG00000055044	10691	5747	125	445	68	108	54	26
ENSG00000055070	6982	851	0	86	6	38	31	23
ENSG00000055118	35	0	0	0	0	0	0	0
ENSG00000055130	2879	727	7	103	92	20	10	14
ENSG00000055147	397	52	12	40	6	28	1	3
ENSG00000055163	648	35	28	14	14	10	8	18
ENSG00000055208	1000	33	50	125	23	35	18	33
ENSG00000055211	319	54	25	25	0	15	14	0
ENSG00000055332	3877	521	41	90	14	31	22	25
ENSG00000055483	7350	241	29	33	30	29	4	0
ENSG00000055609	3304	1311	34	183	48	94	22	36
ENSG00000055732	83	1	0	0	0	0	0	0
ENSG00000055813	0	0	0	0	0	0	0	0
ENSG00000055917	2566	294	45	78	8	41	27	9
ENSG00000055950	239	9	0	57	0	15	0	9
ENSG00000055955	0	0	0	0	0	0	0	0
ENSG00000055957	0	0	0	0	0	0	0	0
ENSG00000056050	427	390	13	47	0	32	7	0
ENSG00000056097	3682	448	58	186	37	58	73	57
ENSG00000056277	177	21	12	101	40	17	12	3
ENSG00000056291	0	0	0	0	0	0	0	0
ENSG00000056487	1158	90	0	2	6	26	5	0
ENSG00000056558	8	0	0	0	0	0	0	0
ENSG00000056586	11038	441	101	115	77	24	51	29
ENSG00000056736	66	36	0	0	1	9	0	0
ENSG00000056972	64	10	0	0	0	0	10	0
ENSG00000056998	590	180	0	0	0	0	0	0
ENSG00000057019	1100	65	1	18	24	9	6	1
ENSG00000057149	0	0	0	0	0	0	0	0
ENSG00000057252	3592	283	14	87	1	3	0	0
ENSG00000057294	155	66	6	3	0	3	3	0
ENSG00000057468	4	2	5	0	0	0	0	0
ENSG00000057593	0	0	0	0	0	0	0	0
ENSG00000057608	2997	381	57	386	113	53	117	83
ENSG00000057657	8	0	0	0	0	0	0	0
ENSG00000057663	874	144	7	21	0	11	0	18
ENSG00000057704	307	2	0	0	0	0	0	0
ENSG00000057757	673	446	25	14	24	36	10	0
ENSG00000057935	1008	215	1	33	8	0	9	3
ENSG00000058056	947	70	0	2	0	5	9	0
ENSG00000058063	2428	414	6	26	10	5	6	40
ENSG00000058085	29	13	0	0	0	0	0	0
ENSG00000058091	724	67	13	8	0	12	0	0
ENSG00000058262	914	78	14	39	16	57	0	18
ENSG00000058272	1480	382	66	140	57	46	19	11
ENSG00000058335	9	0	0	0	0	0	0	0
ENSG00000058404	101	0	0	4	0	0	0	0
ENSG00000058453	506	882	7	7	3	1	9	0
ENSG00000058600	1066	317	113	78	44	36	28	0
ENSG00000058668	504	27	7	17	7	1	8	6
ENSG00000058673	397	18	0	0	6	0	0	0
ENSG00000058729	821	421	9	23	3	23	0	4
ENSG00000058799	60	0	0	0	8	0	1	0
ENSG00000058804	1839	296	33	29	18	1	5	3
ENSG00000058866	0	0	0	0	0	0	0	0
ENSG00000059122	349	142	17	6	40	11	4	0
ENSG00000059145	7199	1449	0	15	0	6	0	0
ENSG00000059377	35	50	0	0	0	0	0	0
ENSG00000059378	15	0	0	0	0	0	0	0
ENSG00000059573	788	600	0	39	31	0	15	30
ENSG00000059588	876	309	2	12	10	8	0	0
ENSG00000059691	149	95	0	12	0	0	11	0
ENSG00000059728	385	38	4	6	21	13	25	19
ENSG00000059758	206	10	0	12	8	4	0	0
ENSG00000059769	1367	116	15	25	0	22	1	1
ENSG00000059804	143	1	0	1	0	10	0	0
ENSG00000059915	17	0	0	0	0	0	0	0
ENSG00000060069	279	60	28	40	21	3	6	8
ENSG00000060138	3222	210	73	216	131	117	66	48
ENSG00000060140	0	0	0	0	0	0	0	0
ENSG00000060237	1157	60	1	90	41	39	25	0
ENSG00000060303	6	1	0	1	1	0	0	0
ENSG00000060339	1258	1007	169	442	35	108	39	31
ENSG00000060491	257	23	7	12	28	5	17	0
ENSG00000060558	0	0	0	0	0	0	0	0
ENSG00000060566	0	0	0	0	0	0	0	0
ENSG00000060642	93	15	0	0	0	0	0	0
ENSG00000060656	230	0	3	14	0	1	0	0
ENSG00000060688	525	109	46	100	6	16	52	15
ENSG00000060709	0	0	0	0	0	0	0	0
ENSG00000060718	0	0	3	0	0	0	0	0
ENSG00000060749	2180	67	45	69	6	11	37	6
ENSG00000060762	241	54	5	26	26	8	18	37
ENSG00000060971	247	1711	0	24	0	23	4	0
ENSG00000060982	1543	213	13	64	4	26	29	0
ENSG00000061273	201	4	12	5	0	3	6	2
ENSG00000061337	23	0	0	0	0	0	0	0
ENSG00000061455	449	11	0	0	2	0	0	0
ENSG00000061492	0	0	0	0	0	0	0	0
ENSG00000061656	4	0	0	0	0	0	0	0
ENSG00000061676	3022	195	30	58	37	50	29	18
ENSG00000061794	508	120	0	59	43	0	14	0
ENSG00000061918	87	17	0	0	2	2	0	0
ENSG00000061936	864	532	2	95	52	25	20	44
ENSG00000061938	547	358	11	5	5	3	3	0
ENSG00000061987	319	72	10	12	11	4	12	22
ENSG00000062038	6	0	0	0	0	0	0	0
ENSG00000062096	0	0	0	0	0	0	0	0
ENSG00000062194	3852	443	78	97	15	19	27	44
ENSG00000062282	7	0	0	1	0	0	0	0
ENSG00000062370	236	0	0	0	0	24	0	0
ENSG00000062485	2417	506	41	53	12	9	36	14
ENSG00000062524	14	2	0	0	0	0	0	0
ENSG00000062582	218	4	0	69	0	13	0	9
ENSG00000062598	159	35	0	23	2	2	7	3
ENSG00000062650	1926	375	21	160	35	46	45	35
ENSG00000062716	1224	1018	0	27	1	22	0	0
ENSG00000062725	1138	279	20	15	5	11	3	2
ENSG00000062822	584	39	14	44	9	28	7	0
ENSG00000063015	0	0	0	0	0	0	0	0
ENSG00000063046	32649	68357	148	305	73	224	81	88
ENSG00000063127	7	0	0	0	0	0	0	0
ENSG00000063169	50	4	6	28	2	13	0	0
ENSG00000063176	125	3	0	0	0	0	0	0
ENSG00000063177	5895	255	179	817	140	271	262	226
ENSG00000063180	581	3	8	0	0	1	0	0
ENSG00000063241	205	0	4	31	15	4	9	4
ENSG00000063244	939	134	42	141	77	96	50	41
ENSG00000063245	1496	96	25	81	20	78	15	9
ENSG00000063322	1094	41	37	70	19	7	15	8
ENSG00000063438	3	0	0	0	0	0	0	0
ENSG00000063515	0	0	0	0	0	0	0	0
ENSG00000063587	1491	104	0	18	0	9	0	0
ENSG00000063601	2174	276	11	31	32	36	13	2
ENSG00000063660	95	0	0	0	6	20	0	0
ENSG00000063761	82	13	0	4	7	0	1	0
ENSG00000063854	573	247	0	4	14	11	26	2
ENSG00000063978	1514	36	6	25	4	38	4	0
ENSG00000064012	92	0	0	2	0	2	6	0
ENSG00000064042	294	45	0	0	8	25	0	0
ENSG00000064102	1871	1057	9	101	54	49	38	12
ENSG00000064115	1768	224	4	16	0	38	0	6
ENSG00000064195	0	0	0	0	0	0	0	0
ENSG00000064199	144	1	0	28	0	4	9	5
ENSG00000064201	1	0	0	0	0	0	0	0
ENSG00000064205	0	0	0	0	0	0	0	0
ENSG00000064218	5	0	0	4	0	0	0	0
ENSG00000064225	370	33	0	4	0	7	0	1
ENSG00000064270	0	0	0	0	0	1	0	0
ENSG00000064300	2	0	0	0	0	0	0	0
ENSG00000064309	645	141	0	7	0	16	0	0
ENSG00000064313	1762	450	0	77	19	32	7	31
ENSG00000064393	14940	1852	8	44	61	9	28	42
ENSG00000064419	3984	599	9	38	14	46	9	15
ENSG00000064489	9	0	0	0	0	0	0	0
ENSG00000064490	62	4	0	1	7	3	0	0
ENSG00000064545	188	15	1	1	0	4	4	3
ENSG00000064547	4	0	0	0	0	0	0	0
ENSG00000064601	62	0	3	3	2	3	0	0
ENSG00000064607	541	40	4	49	48	21	13	3
ENSG00000064651	656	140	6	16	0	11	0	0
ENSG00000064652	258	40	0	2	0	1	0	0
ENSG00000064655	101	14	0	0	0	3	7	0
ENSG00000064666	1253	39	5	56	0	2	5	0
ENSG00000064687	33	8	0	7	0	0	0	0
ENSG00000064692	3	0	0	0	0	0	0	0
ENSG00000064703	432	44	8	46	14	11	0	2
ENSG00000064726	544	283	29	116	1	17	20	13
ENSG00000064763	195	15	0	0	0	0	0	0
ENSG00000064787	0	0	0	0	0	0	0	0
ENSG00000064835	4	0	0	0	0	0	0	0
ENSG00000064886	0	0	2	0	0	0	0	0
ENSG00000064932	83	0	0	0	7	20	0	0
ENSG00000064933	261	58	2	24	14	5	7	9
ENSG00000064961	823	488	26	115	30	63	29	10
ENSG00000064989	0	0	0	0	0	0	0	0
ENSG00000064995	1283	260	26	14	12	7	20	8
ENSG00000064999	3163	64	0	29	15	19	0	10
ENSG00000065000	8678	474	193	410	219	117	95	37
ENSG00000065029	290	54	0	22	4	2	10	6
ENSG00000065054	387	73	25	44	25	38	1	18
ENSG00000065057	112	111	0	9	33	1	7	2
ENSG00000065060	1386	81	3	30	2	58	5	18
ENSG00000065135	4019	2157	20	164	34	51	38	13
ENSG00000065150	5908	1807	55	393	106	116	89	97
ENSG00000065154	1188	229	14	56	48	84	19	34
ENSG00000065183	1523	524	56	93	94	49	34	14
ENSG00000065243	1587	317	42	143	15	55	27	42
ENSG00000065268	208	7	9	86	9	18	0	0
ENSG00000065308	361	8	0	0	1	0	2	0
ENSG00000065320	262	46	1	0	0	0	0	0
ENSG00000065325	0	0	0	0	0	0	0	0
ENSG00000065328	1639	161	7	281	14	35	44	1
ENSG00000065357	56	0	0	0	1	1	0	0
ENSG00000065361	15	0	0	0	4	0	0	0
ENSG00000065371	0	0	0	0	0	0	0	0
ENSG00000065413	177	3	26	0	0	24	0	0
ENSG00000065427	2622	508	29	163	40	11	11	52
ENSG00000065457	602	104	0	5	1	0	8	2
ENSG00000065485	256	173	7	0	4	5	7	0
ENSG00000065491	1741	148	0	13	0	2	0	2
ENSG00000065518	149	11	0	18	0	6	19	0
ENSG00000065526	10342	449	85	222	75	173	72	69
ENSG00000065534	46	4	14	0	1	16	0	41
ENSG00000065548	3676	2571	84	352	48	105	89	108
ENSG00000065559	1838	375	0	65	20	2	10	7
ENSG00000065600	62	15	8	5	0	20	1	0
ENSG00000065609	137	5	0	0	2	0	0	0
ENSG00000065613	4494	878	15	68	36	140	32	36
ENSG00000065615	363	531	9	17	11	3	11	15
ENSG00000065618	0	0	0	0	0	0	0	0
ENSG00000065621	36	5	0	0	0	0	0	0
ENSG00000065665	368	100	8	15	30	4	1	0
ENSG00000065675	77	45	1	14	0	11	3	0
ENSG00000065717	39	1	0	0	0	0	6	0
ENSG00000065802	17875	7072	0	26	8	0	5	0
ENSG00000065809	4751	1213	6	33	10	18	7	0
ENSG00000065833	545	14	0	10	4	9	3	7
ENSG00000065882	429	86	0	2	0	9	0	0
ENSG00000065883	561	59	0	50	0	18	12	20
ENSG00000065911	4774	1261	102	134	57	95	99	55
ENSG00000065923	360	99	0	0	0	0	13	1
ENSG00000065970	192	275	14	11	0	3	6	0
ENSG00000065978	17919	1072	491	1635	806	653	388	486
ENSG00000065989	19	0	0	0	0	0	0	0
ENSG00000066027	823	48	0	7	3	15	2	1
ENSG00000066032	0	0	0	0	0	0	0	0
ENSG00000066044	3853	14	27	120	25	77	12	8
ENSG00000066056	0	0	0	0	0	0	0	0
ENSG00000066084	1884	343	3	34	83	11	0	0
ENSG00000066117	601	16	36	63	10	30	3	0
ENSG00000066135	493	630	12	3	0	11	0	0
ENSG00000066136	527	1	25	46	13	33	48	1
ENSG00000066185	0	2	0	0	0	0	0	0
ENSG00000066230	24	0	0	0	0	0	7	0
ENSG00000066248	63	4	0	4	1	0	0	0
ENSG00000066279	1506	56	32	90	85	10	20	17
ENSG00000066294	0	3	1	2	12	4	8	0
ENSG00000066322	49	1	0	6	0	0	0	0
ENSG00000066336	2	0	0	0	0	0	1	0
ENSG00000066379	217	0	0	28	7	0	0	6
ENSG00000066382	61	20	0	9	0	0	0	0
ENSG00000066405	0	4	0	0	0	0	0	0
ENSG00000066422	1148	77	11	46	11	13	37	0
ENSG00000066427	779	205	10	34	0	0	9	0
ENSG00000066455	558	168	19	32	1	6	8	14
ENSG00000066468	240	89	0	6	0	6	10	0
ENSG00000066557	325	25	0	52	19	4	3	3
ENSG00000066583	616	162	0	78	20	39	8	0
ENSG00000066629	327	15	11	1	0	0	0	8
ENSG00000066651	318	103	17	34	16	7	9	0
ENSG00000066654	7271	2639	14	53	34	48	23	1
ENSG00000066697	1409	554	6	35	3	2	0	9
ENSG00000066735	141	67	1	4	0	0	0	0
ENSG00000066739	1237	112	0	54	0	43	0	1
ENSG00000066777	856	473	14	35	0	5	22	19
ENSG00000066813	0	0	0	0	0	0	0	0
ENSG00000066827	225	44	0	7	0	0	6	0
ENSG00000066855	2293	556	1	30	11	7	1	13
ENSG00000066923	0	0	0	0	0	0	0	0
ENSG00000066926	1236	669	15	15	0	18	33	0
ENSG00000066933	1636	228	5	27	31	19	19	0
ENSG00000067048	4	0	0	0	0	0	0	0
ENSG00000067057	130	4	0	2	23	19	8	0
ENSG00000067064	2307	449	23	72	0	26	12	4
ENSG00000067066	70	282	504	444	379	500	473	559
ENSG00000067082	1423	20	2	35	0	16	6	0
ENSG00000067113	173	15	0	4	0	0	5	0
ENSG00000067141	825	101	4	26	2	0	0	0
ENSG00000067167	3326	173	33	26	2	18	5	7
ENSG00000067177	309	112	26	44	0	0	8	0
ENSG00000067182	86	0	0	24	6	0	0	0
ENSG00000067191	72	0	4	8	0	0	0	0
ENSG00000067208	2866	1110	11	69	24	49	50	17
ENSG00000067221	74	9	0	0	0	0	0	0
ENSG00000067225	4459	462	64	426	226	158	122	100
ENSG00000067248	828	31	28	99	13	47	16	0
ENSG00000067334	2023	978	46	349	48	31	60	44
ENSG00000067365	64	1	3	9	0	0	4	2
ENSG00000067369	807	312	61	98	4	2	0	0
ENSG00000067445	272	97	2	3	0	0	0	11
ENSG00000067533	2186	3341	0	76	7	15	33	11
ENSG00000067560	6998	457	161	566	119	187	97	122
ENSG00000067596	911	376	3	53	37	21	5	4
ENSG00000067601	47	5	0	0	0	0	0	0
ENSG00000067606	346	150	15	16	4	0	0	0
ENSG00000067646	0	0	0	0	0	0	0	0
ENSG00000067704	2499	487	22	86	18	12	5	15
ENSG00000067715	144	28	0	32	0	0	0	0
ENSG00000067798	5	0	0	0	0	0	2	0
ENSG00000067829	117	16	0	40	1	1	6	48
ENSG00000067836	100	10	19	5	2	10	17	0
ENSG00000067840	247	725	0	0	21	0	0	6
ENSG00000067842	2	0	0	0	0	0	0	0
ENSG00000067900	4082	728	100	165	103	61	64	27
ENSG00000067955	2097	892	22	65	9	66	16	22
ENSG00000067992	13158	352	0	11	29	0	3	2
ENSG00000068001	71	5	19	2	0	0	3	0
ENSG00000068024	1293	146	30	26	5	37	4	0
ENSG00000068028	574	310	27	50	13	32	2	4
ENSG00000068078	640	53	0	0	4	24	11	1
ENSG00000068079	5	0	0	0	0	0	0	0
ENSG00000068097	141	12	5	30	42	23	12	19
ENSG00000068120	858	140	0	39	0	13	3	0
ENSG00000068137	26	1	0	4	0	0	0	0
ENSG00000068305	1028	297	20	42	22	5	22	19
ENSG00000068308	890	125	0	47	23	10	5	9
ENSG00000068323	244	26	9	21	0	28	0	0
ENSG00000068354	138	19	2	0	2	0	0	0
ENSG00000068366	337	72	0	49	0	0	3	10
ENSG00000068383	480	27	2	12	31	0	0	0
ENSG00000068394	334	59	4	26	0	7	0	0
ENSG00000068400	2477	3474	6	50	34	67	34	0
ENSG00000068438	254	10	0	23	0	14	8	21
ENSG00000068489	1548	86	22	61	6	22	4	20
ENSG00000068615	1121	195	0	13	0	16	8	0
ENSG00000068650	201	22	18	24	12	0	0	0
ENSG00000068654	1396	127	21	51	30	40	6	12
ENSG00000068697	634	44	0	12	8	15	13	0
ENSG00000068724	143	22	0	1	0	0	0	0
ENSG00000068745	903	777	20	89	26	30	14	0
ENSG00000068781	0	0	0	0	0	0	0	0
ENSG00000068784	1378	209	1	63	2	22	13	7
ENSG00000068796	1292	398	19	105	32	43	32	19
ENSG00000068831	12	8	2	12	0	0	0	0
ENSG00000068878	719	107	0	94	23	32	26	17
ENSG00000068885	686	163	0	13	0	10	3	0
ENSG00000068903	133	0	0	16	2	0	1	22
ENSG00000068912	265	31	0	44	11	17	11	8
ENSG00000068971	98	5	0	8	13	1	2	0
ENSG00000068976	0	1	0	0	0	0	0	0
ENSG00000068985	0	0	0	0	0	0	0	0
ENSG00000069011	509	19	4	10	4	9	8	0
ENSG00000069018	0	0	0	0	0	0	0	0
ENSG00000069020	145	27	19	17	7	0	0	0
ENSG00000069122	0	0	0	0	0	0	0	0
ENSG00000069188	79	0	0	2	0	0	5	0
ENSG00000069206	0	0	0	0	0	0	0	0
ENSG00000069248	1458	176	46	102	30	8	22	10
ENSG00000069275	33410	22565	309	753	264	295	187	101
ENSG00000069329	1055	361	32	160	55	55	38	9
ENSG00000069345	3797	880	49	123	141	84	90	40
ENSG00000069399	6	0	0	0	0	0	0	0
ENSG00000069424	24	0	0	4	0	0	0	0
ENSG00000069431	1	0	0	0	0	0	0	0
ENSG00000069482	304	20	4	3	0	2	10	0
ENSG00000069493	42	35	0	0	0	0	0	0
ENSG00000069509	1294	691	8	85	15	31	7	13
ENSG00000069535	0	16	0	0	0	0	0	0
ENSG00000069667	274	19	0	6	0	2	12	20
ENSG00000069696	3	0	0	0	0	0	0	0
ENSG00000069702	407	8	0	0	16	0	0	0
ENSG00000069764	0	0	0	0	0	0	0	0
ENSG00000069812	0	0	0	0	0	0	0	0
ENSG00000069849	1781	141	26	76	13	19	5	22
ENSG00000069869	431	26	4	3	24	6	0	0
ENSG00000069943	73	0	0	0	0	0	0	0
ENSG00000069956	1695	420	11	23	42	6	10	17
ENSG00000069966	597	43	0	44	0	1	0	9
ENSG00000069974	434	204	4	2	1	11	5	18
ENSG00000069998	363	178	0	33	24	3	7	0
ENSG00000070010	1458	645	87	146	43	89	41	15
ENSG00000070018	2109	1115	10	36	5	37	15	22
ENSG00000070019	0	0	0	0	0	0	0	0
ENSG00000070031	0	0	0	0	0	0	0	0
ENSG00000070047	1294	147	41	87	81	70	25	5
ENSG00000070061	1912	1046	15	48	30	7	20	14
